 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.69897 0.3710074127 2.0765638351    0.371 -1.850  3.5161  4.874    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-15      0.00 7.091e-01 2.757e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.394 10.318 11.725 9.158
0.0152 0.01508 9.69897 0.4000000358 2.1185026169    0.400 -1.769  3.5224  4.850    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.192 10.069 11.422 8.928
0.0152 0.01508 9.69897 0.4500000477 2.1822810173    0.450 -1.620  3.5345  4.801    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.820 9.614 10.874 8.507
0.0152 0.01508 9.69897 0.5000000000 2.2374541759    0.500 -1.464  3.5494  4.751    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.57e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.430 9.132 10.292 8.066
0.0152 0.01508 9.69897 0.5251870155 2.2619934082    0.525 -1.378  3.5593  4.725    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.15e-15      0.00 7.149e-01 2.701e-01 2.695e-03 7.272e-04 6.596e-03 -1.000 1.500e-02 8.214 8.855 9.952 7.818
0.0152 0.01508 9.69897 0.5500000119 2.2836582661    0.550 -1.296  3.5686  4.701    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.82e-15      0.00 7.209e-01 2.644e-01 2.642e-03 7.129e-04 6.467e-03 -1.000 1.470e-02 8.011 8.593 9.633 7.584
0.0152 0.01508 9.69897 0.6000000238 2.3211214542    0.600 -1.129  3.5924  4.667    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-15      0.00 7.226e-01 2.627e-01 2.627e-03 7.090e-04 6.432e-03 -1.000 1.467e-02 7.593 8.042 8.955 7.100
0.0152 0.01508 9.69897 0.6499999762 2.3520355225    0.650 -0.960  3.6210  4.647    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-15      0.00 7.243e-01 2.612e-01 2.614e-03 7.054e-04 6.399e-03 -1.000 1.458e-02 7.171 7.481 8.266 6.616
0.0152 0.01508 9.69897 0.7000000477 2.3779268265    0.700 -0.798  3.6504  4.635    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-14      0.00 7.258e-01 2.597e-01 2.601e-03 7.021e-04 6.370e-03 -1.000 1.446e-02 6.764 6.931 7.584 6.152
0.0152 0.01508 9.69897 0.7287081480 2.3909602165    0.729 -0.707  3.6673  4.629    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-14      0.00 7.268e-01 2.588e-01 2.573e-03 6.994e-04 6.351e-03 -1.000 1.442e-02 6.537 6.629 7.216 5.898
0.0152 0.01508 9.69897 0.7500000000 2.3998889923    0.750 -0.641  3.6793  4.624    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-14      0.00 7.275e-01 2.581e-01 2.553e-03 6.975e-04 6.338e-03 -1.000 1.442e-02 6.373 6.417 6.963 5.720
0.0152 0.01508 9.69897 0.7916934490 2.4157845974    0.791 -0.521  3.6976  4.600    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-14      0.00 7.295e-01 2.562e-01 2.537e-03 6.930e-04 6.299e-03 -1.000 1.433e-02 6.072 6.060 6.550 5.408
0.0152 0.01508 9.69897 0.8000000119 2.4187245369    0.800 -0.497  3.7012  4.595    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-14      0.00 7.299e-01 2.558e-01 2.534e-03 6.922e-04 6.291e-03 -1.000 1.432e-02 6.013 5.991 6.471 5.348
0.0152 0.01508 9.69897 0.8059350848 2.4207825661    0.806 -0.480  3.7036  4.591    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-14      0.00 7.302e-01 2.555e-01 2.531e-03 6.914e-04 6.284e-03 -1.000 1.430e-02 5.971 5.942 6.416 5.306
0.0152 0.01508 9.69897 0.8437652588 2.4331219196    0.843 -0.374  3.7190  4.566    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -3e-14      0.00 7.323e-01 2.535e-01 2.513e-03 6.869e-04 6.242e-03 -1.000 1.422e-02 5.705 5.641 6.075 5.041
0.0152 0.01508 9.69897 0.8500000238 2.4350347519    0.849 -0.357  3.7214  4.562    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-14      0.00 7.327e-01 2.531e-01 2.510e-03 6.861e-04 6.235e-03 -1.000 1.421e-02 5.662 5.593 6.021 4.998
0.0152 0.01508 9.69897 0.8597930670 2.4379749298    0.859 -0.330  3.7251  4.554    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-14      0.00 7.334e-01 2.525e-01 2.505e-03 6.846e-04 6.222e-03 -1.000 1.417e-02 5.594 5.519 5.939 4.931
0.0152 0.01508 9.69897 0.8928137422 2.4473440647    0.892 -0.239  3.7371  4.528    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.17e-14      0.00 7.357e-01 2.503e-01 2.486e-03 6.794e-04 6.176e-03 -1.000 1.402e-02 5.368 5.272 5.664 4.711
0.0152 0.01508 9.69897 0.9000000358 2.4492788315    0.899 -0.219  3.7396  4.522    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-14      0.00 7.362e-01 2.498e-01 2.481e-03 6.783e-04 6.166e-03 -1.000 1.401e-02 5.319 5.219 5.605 4.664
0.0152 0.01508 9.69897 0.9022125006 2.4498672485    0.901 -0.213  3.7403  4.520    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-14      0.00 7.364e-01 2.496e-01 2.480e-03 6.778e-04 6.162e-03 -1.000 1.400e-02 5.304 5.202 5.587 4.649
0.0152 0.01508 9.69897 0.9209694862 2.4547257423    0.920 -0.162  3.7465  4.502    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-14      0.00 7.381e-01 2.480e-01 2.466e-03 6.741e-04 6.128e-03 -1.000 1.393e-02 5.175 5.068 5.437 4.529
0.0152 0.01508 9.69897 0.9385551214 2.4590787888    0.938 -0.114  3.7520  4.484    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-14      0.00 7.397e-01 2.464e-01 2.452e-03 6.705e-04 6.096e-03 -1.000 1.386e-02 5.056 4.943 5.299 4.417
0.0152 0.01508 9.69897 0.9500000477 2.4618122578    0.949 -0.083  3.7555  4.473    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-14      0.00 7.408e-01 2.454e-01 2.443e-03 6.681e-04 6.075e-03 -1.000 1.381e-02 4.978 4.862 5.210 4.345
0.0152 0.01508 9.69897 0.9550313950 2.4629902840    0.954 -0.069  3.7569  4.467    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.39e-14      0.00 7.414e-01 2.448e-01 2.439e-03 6.668e-04 6.063e-03 -1.000 1.378e-02 4.943 4.826 5.172 4.312
0.0152 0.01508 9.69897 0.9704095125 2.4665036201    0.970 -0.027  3.7612  4.449    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.14e-14      0.00 7.433e-01 2.430e-01 2.423e-03 6.626e-04 6.025e-03 -1.000 1.373e-02 4.838 4.718 5.054 4.214
0.0152 0.01508 9.69897 0.9849632978 2.4697124958    0.985  0.012  3.7651  4.431    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.92e-14      0.00 7.452e-01 2.412e-01 2.408e-03 6.584e-04 5.988e-03 -1.000 1.365e-02 4.739 4.616 4.943 4.122
0.0152 0.01508 9.69897 0.9993436933 2.4727780819    0.999  0.052  3.7688  4.413    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.79e-14      0.00 7.471e-01 2.393e-01 2.392e-03 6.541e-04 5.949e-03 -1.000 1.357e-02 4.641 4.516 4.835 4.031
0.0152 0.01508 9.69897 1.0000000000 2.4729156494    1.000  0.054  3.7690  4.412    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.83e-14      0.00 7.472e-01 2.392e-01 2.391e-03 6.539e-04 5.948e-03 -1.000 1.357e-02 4.636 4.512 4.830 4.026
0.0152 0.01508 9.69897 1.0143657923 2.4758739471    1.014  0.093  3.7723  4.392    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.62e-14      0.00 7.498e-01 2.368e-01 2.370e-03 6.483e-04 5.897e-03 -1.000 1.344e-02 4.537 4.411 4.722 3.934
0.0152 0.01508 9.69897 1.0282471180 2.4786422253    1.028  0.131  3.7754  4.372    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-13      0.00 7.524e-01 2.343e-01 2.348e-03 6.425e-04 5.845e-03 -1.000 1.331e-02 4.442 4.315 4.618 3.845
0.0152 0.01508 9.69897 1.0418342352 2.4812698364    1.041  0.169  3.7782  4.351    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-13      0.00 7.551e-01 2.318e-01 2.327e-03 6.366e-04 5.793e-03 -1.000 1.316e-02 4.348 4.220 4.517 3.758
0.0152 0.01508 9.69897 1.0499999523 2.4828116894    1.049  0.191  3.7798  4.339    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.567e-01 2.302e-01 2.313e-03 6.330e-04 5.760e-03 -1.000 1.312e-02 4.292 4.163 4.457 3.705
0.0152 0.01508 9.69897 1.0551607609 2.4837718010    1.054  0.205  3.7807  4.330    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-13      0.00 7.580e-01 2.289e-01 2.302e-03 6.299e-04 5.733e-03 -1.000 1.306e-02 4.257 4.128 4.419 3.672
0.0152 0.01508 9.69897 1.0680423975 2.4861221313    1.067  0.240  3.7827  4.309    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.33e-13      0.00 7.616e-01 2.255e-01 2.273e-03 6.222e-04 5.663e-03 -1.000 1.294e-02 4.170 4.040 4.327 3.589
0.0152 0.01508 9.69897 1.0804783106 2.4883298874    1.079  0.273  3.7843  4.288    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-13      0.00 7.651e-01 2.222e-01 2.245e-03 6.147e-04 5.596e-03 -1.000 1.277e-02 4.089 3.959 4.243 3.512
0.0152 0.01508 9.69897 1.0919895172 2.4903221130    1.091  0.302  3.7855  4.268    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-13      0.00 7.682e-01 2.192e-01 2.220e-03 6.080e-04 5.536e-03 -1.000 1.262e-02 4.015 3.885 4.166 3.441
0.0152 0.01508 9.69897 1.1000000238 2.4916803837    1.099  0.324  3.7864  4.252    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-13      0.00 7.702e-01 2.173e-01 2.205e-03 6.038e-04 5.498e-03 -1.000 1.253e-02 3.959 3.829 4.109 3.388
0.0152 0.01508 9.69897 1.1087067127 2.4931309223    1.107  0.349  3.7873  4.235    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.709e-01 2.166e-01 2.201e-03 6.032e-04 5.492e-03 -1.000 1.250e-02 3.898 3.768 4.045 3.329
0.0152 0.01508 9.69897 1.1243004799 2.4956643581    1.123  0.395  3.7889  4.201    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-13      0.00 7.699e-01 2.175e-01 2.214e-03 6.072e-04 5.526e-03 -1.000 1.258e-02 3.783 3.652 3.926 3.217
0.0152 0.01508 9.69897 1.1260888577 2.4959497452    1.125  0.400  3.7891  4.197    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.94e-13      0.00 7.698e-01 2.176e-01 2.216e-03 6.078e-04 5.531e-03 -1.000 1.259e-02 3.769 3.639 3.912 3.204
0.0152 0.01508 9.69897 1.1373211145 2.4977188110    1.136  0.435  3.7899  4.170    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-13      0.00 7.688e-01 2.185e-01 2.227e-03 6.111e-04 5.559e-03 -1.000 1.267e-02 3.683 3.553 3.824 3.120
0.0152 0.01508 9.69897 1.1499999762 2.4996678829    1.149  0.475  3.7903  4.137    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-13      0.00 7.680e-01 2.192e-01 2.237e-03 6.143e-04 5.586e-03 -1.000 1.273e-02 3.583 3.453 3.723 3.021
0.0152 0.01508 9.69897 1.1502453089 2.4997050762    1.149  0.475  3.7903  4.136    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.34e-13      0.00 7.680e-01 2.193e-01 2.237e-03 6.143e-04 5.587e-03 -1.000 1.273e-02 3.582 3.451 3.721 3.020
0.0152 0.01508 9.69897 1.1577252150 2.5008316040    1.156  0.500  3.7898  4.112    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-13      0.00 7.672e-01 2.200e-01 2.248e-03 6.168e-04 5.614e-03 -1.000 1.278e-02 3.519 3.388 3.659 2.956
0.0152 0.01508 9.69897 1.1626678705 2.5015666485    1.161  0.521  3.7894  4.092    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-13      0.00 7.663e-01 2.208e-01 2.258e-03 6.193e-04 5.640e-03 -1.000 1.286e-02 3.468 3.337 3.608 2.904
0.0152 0.01508 9.69897 1.1643576622 2.5018162727    1.163  0.530  3.7894  4.083    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 7.660e-01 2.211e-01 2.262e-03 6.202e-04 5.650e-03 -1.000 1.287e-02 3.445 3.314 3.585 2.881
0.0152 0.01508 9.69897 1.1682056189 2.5023818016    1.167  0.544  3.7887  4.068    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-13      0.00 7.652e-01 2.219e-01 2.271e-03 6.226e-04 5.674e-03 -1.000 1.291e-02 3.410 3.279 3.551 2.844
0.0152 0.01508 9.69897 1.1722657681 2.5029737949    1.171  0.557  3.7878  4.053    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.95e-13      0.00 7.639e-01 2.231e-01 2.283e-03 6.258e-04 5.705e-03 -1.000 1.298e-02 3.379 3.248 3.522 2.811
0.0152 0.01508 9.69897 1.1769906282 2.5036568642    1.176  0.571  3.7868  4.036    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.08e-13      0.00 7.623e-01 2.246e-01 2.297e-03 6.292e-04 5.739e-03 -1.000 1.307e-02 3.342 3.211 3.488 2.773
0.0152 0.01508 9.69897 1.1830646992 2.5045256615    1.182  0.590  3.7852  4.013    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.26e-13      0.00 7.609e-01 2.260e-01 2.311e-03 6.325e-04 5.773e-03 -1.000 1.314e-02 3.294 3.163 3.443 2.721
0.0152 0.01508 9.69897 1.1892217398 2.5053961277    1.188  0.611  3.7831  3.986    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-13      0.00 7.606e-01 2.262e-01 2.315e-03 6.332e-04 5.784e-03 -1.000 1.315e-02 3.243 3.113 3.396 2.665
0.0152 0.01508 9.69897 1.1959283352 2.5063323975    1.195  0.634  3.7800  3.954    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -3.74e-13      0.00 7.612e-01 2.257e-01 2.312e-03 6.322e-04 5.779e-03 -1.000 1.313e-02 3.186 3.056 3.345 2.601
0.0152 0.01508 9.69897 1.2000000477 2.5068950653    1.199  0.646  3.7766  3.929    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -3.92e-13      0.00 7.558e-01 2.308e-01 2.350e-03 6.421e-04 5.871e-03 -1.000 1.336e-02 3.156 3.027 3.324 2.565
0.0152 0.01508 9.69897 1.2049231529 2.5075693130    1.204  0.657  3.7717  3.900    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-13      0.00 7.489e-01 2.374e-01 2.400e-03 6.553e-04 5.991e-03 -1.000 1.365e-02 3.128 3.001 3.309 2.527
0.0152 0.01508 9.69897 1.2120721340 2.5085375309    1.211  0.652  3.7571  3.850    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-13      0.00 7.348e-01 2.510e-01 2.510e-03 6.843e-04 6.254e-03 -1.000 1.423e-02 3.140 3.024 3.363 2.516
0.0152 0.01508 9.69897 1.2156515121 2.5090172291    1.214  0.632  3.7447  3.821    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-13      0.00 7.273e-01 2.582e-01 2.568e-03 6.997e-04 6.394e-03 -1.000 1.454e-02 3.190 3.088 3.454 2.552
0.0152 0.01508 9.69897 1.2178038359 2.5093042850    1.216  0.613  3.7353  3.803    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-13      0.00 7.232e-01 2.621e-01 2.599e-03 7.080e-04 6.469e-03 -1.000 1.470e-02 3.237 3.148 3.534 2.592
0.0152 0.01508 9.69897 1.2195942402 2.5095419884    1.218  0.600  3.7270  3.784    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-13      0.00 7.204e-01 2.648e-01 2.620e-03 7.135e-04 6.518e-03 -1.000 1.480e-02 3.271 3.196 3.601 2.622
0.0152 0.01508 9.69897 1.2212458849 2.5097606182    1.220  0.592  3.7195  3.762    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.01e-13      0.00 7.184e-01 2.668e-01 2.635e-03 7.173e-04 6.554e-03 -1.000 1.484e-02 3.289 3.228 3.649 2.638
0.0152 0.01508 9.69897 1.2231684923 2.5100142956    1.222  0.597  3.7121  3.728    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.18e-13      0.00 7.163e-01 2.688e-01 2.648e-03 7.208e-04 6.586e-03 -1.000 1.494e-02 3.276 3.232 3.669 2.626
0.0152 0.01508 9.69897 1.2253205776 2.5102972984    1.224  0.622  3.7061  3.681    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.62e-13      0.00 7.140e-01 2.710e-01 2.658e-03 7.237e-04 6.612e-03 -1.000 1.499e-02 3.216 3.185 3.637 2.567
0.0152 0.01508 9.69897 1.2261239290 2.5104024410    1.225  0.633  3.7043  3.662    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-13      0.00 7.132e-01 2.718e-01 2.661e-03 7.247e-04 6.620e-03 -1.000 1.502e-02 3.187 3.160 3.616 2.538
0.0152 0.01508 9.69897 1.2274289131 2.5105731487    1.226  0.658  3.7023  3.629    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -5.31e-13      0.00 7.117e-01 2.733e-01 2.657e-03 7.281e-04 6.631e-03 -1.000 1.506e-02 3.124 3.104 3.564 2.477
0.0152 0.01508 9.69897 1.2293258905 2.5108206272    1.228  0.698  3.6997  3.580    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1  -6.1e-13      0.00 7.092e-01 2.757e-01 2.625e-03 7.539e-04 6.646e-03 -1.000 1.509e-02 3.026 3.012 3.478 2.380
0.0152 0.01508 9.69897 1.2312722206 2.5110735893    1.230  0.743  3.6976  3.528    3  0.000  0.507     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-13      0.00 7.061e-01 2.787e-01 2.532e-03 8.424e-04 6.658e-03 -1.000 1.513e-02 2.913 2.905 3.376 2.268
0.0152 0.01508 9.69897 1.2328742743 2.5112810135    1.231  0.783  3.6961  3.482    3  0.000  0.482     0.00     0.00     0.00     0.00     0.00 -1 -8.24e-13      0.00 7.034e-01 2.814e-01 2.412e-03 9.842e-04 6.666e-03 -1.000 1.519e-02 2.813 2.808 3.283 2.169
0.0152 0.01508 9.69897 1.2346549034 2.5115110874    1.233  0.832  3.6946  3.428    3  0.000  0.458     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-13      0.00 7.003e-01 2.845e-01 2.293e-03 1.134e-03 6.674e-03 -1.000 1.521e-02 2.691 2.691 3.170 2.048
0.0152 0.01508 9.69897 1.2360116243 2.5116856098    1.235  0.872  3.6933  3.383    3  0.000  0.445     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-12      0.00 6.981e-01 2.867e-01 2.228e-03 1.216e-03 6.679e-03 -1.000 1.525e-02 2.591 2.594 3.076 1.948
0.0152 0.01508 9.69897 1.2375732660 2.5118861198    1.236  0.922  3.6917  3.327    3  0.000  0.433     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-12      0.00 6.958e-01 2.889e-01 2.171e-03 1.288e-03 6.683e-03 -1.000 1.525e-02 2.466 2.474 2.960 1.824
0.0152 0.01508 9.69897 1.2387132645 2.5120322704    1.237  0.961  3.6904  3.283    3  0.000  0.427     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-12      0.00 6.944e-01 2.903e-01 2.140e-03 1.328e-03 6.686e-03 -1.000 1.526e-02 2.367 2.378 2.868 1.726
0.0152 0.01508 9.69897 1.2400665283 2.5122051239    1.239  1.012  3.6887  3.225    3  0.000  0.421     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-12      0.00 6.931e-01 2.917e-01 2.112e-03 1.363e-03 6.688e-03 -1.000 1.527e-02 2.239 2.256 2.750 1.600
0.0152 0.01508 9.69897 1.2412030697 2.5123500824    1.240  1.059  3.6870  3.172    3  0.000  0.418     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-12      0.00 6.922e-01 2.926e-01 2.095e-03 1.384e-03 6.690e-03 -1.000 1.527e-02 2.122 2.144 2.643 1.484
0.0152 0.01508 9.69897 1.2422842979 2.5124876499    1.241  1.108  3.6851  3.116    3  0.000  0.415     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-12      0.00 6.915e-01 2.932e-01 2.083e-03 1.399e-03 6.691e-03 -1.000 1.527e-02 1.999 2.027 2.531 1.362
0.0152 0.01508 9.69897 1.2432552576 2.5126109123    1.242  1.157  3.6831  3.059    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -3.09e-12      0.00 6.911e-01 2.936e-01 2.076e-03 1.409e-03 6.692e-03 -1.000 1.527e-02 1.877 1.912 2.421 1.243
0.0152 0.01508 9.69897 1.2441500425 2.5127241611    1.243  1.206  3.6810  3.002    3  0.000  0.413     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-12      0.00 6.909e-01 2.939e-01 2.072e-03 1.414e-03 6.692e-03 -1.000 1.527e-02 1.754 1.795 2.310 1.121
0.0152 0.01508 9.69897 1.2449153662 2.5128211975    1.243  1.253  3.6789  2.947    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-12      0.00 6.908e-01 2.939e-01 2.069e-03 1.416e-03 6.693e-03 -1.000 1.527e-02 1.637 1.685 2.206 1.007
0.0152 0.01508 9.69897 1.2456187010 2.5129101276    1.244  1.300  3.6767  2.892    3  0.000  0.412     0.00     0.00     0.00     0.00     0.00 -1 -5.18e-12      0.00 6.907e-01 2.940e-01 2.068e-03 1.418e-03 6.693e-03 -1.000 1.527e-02 1.520 1.576 2.102 0.892
