 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.47712 1.0564303398 2.4840064049    1.056  0.112  3.7790  4.418    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.97e-14      0.00 7.393e-01 2.468e-01 2.458e-03 6.720e-04 6.110e-03 -1.000 1.395e-02 4.491 4.363 4.658 3.902
0.0152 0.01508 9.47712 1.0789517164 2.4880621433    1.078  0.165  3.7838  4.393    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.95e-14      0.00 7.434e-01 2.429e-01 2.424e-03 6.630e-04 6.030e-03 -1.000 1.376e-02 4.358 4.229 4.514 3.780
0.0152 0.01508 9.47712 1.1000000238 2.4916803837    1.099  0.214  3.7881  4.369    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-13      0.00 7.476e-01 2.389e-01 2.390e-03 6.538e-04 5.947e-03 -1.000 1.352e-02 4.235 4.105 4.382 3.667
0.0152 0.01508 9.47712 1.1021292210 2.4920375347    1.101  0.219  3.7885  4.367    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-13      0.00 7.479e-01 2.386e-01 2.388e-03 6.532e-04 5.941e-03 -1.000 1.350e-02 4.222 4.093 4.368 3.655
0.0152 0.01508 9.47712 1.1227853298 2.4954218864    1.122  0.267  3.7924  4.342    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-13      0.00 7.511e-01 2.355e-01 2.366e-03 6.475e-04 5.891e-03 -1.000 1.340e-02 4.102 3.973 4.241 3.545
0.0152 0.01508 9.47712 1.1416765451 2.4983940125    1.141  0.310  3.7956  4.319    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.537e-01 2.330e-01 2.349e-03 6.431e-04 5.853e-03 -1.000 1.330e-02 3.994 3.865 4.126 3.445
0.0152 0.01508 9.47712 1.1499999762 2.4996678829    1.149  0.329  3.7970  4.309    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.548e-01 2.320e-01 2.343e-03 6.415e-04 5.839e-03 -1.000 1.326e-02 3.947 3.818 4.076 3.401
0.0152 0.01508 9.47712 1.1696839333 2.5025978088    1.169  0.372  3.7997  4.285    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-13      0.00 7.544e-01 2.322e-01 2.353e-03 6.442e-04 5.865e-03 -1.000 1.338e-02 3.840 3.711 3.963 3.301
0.0152 0.01508 9.47712 1.1903841496 2.5055592060    1.189  0.415  3.8018  4.258    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-13      0.00 7.539e-01 2.327e-01 2.364e-03 6.477e-04 5.897e-03 -1.000 1.344e-02 3.734 3.605 3.852 3.200
0.0152 0.01508 9.47712 1.2000000477 2.5068950653    1.199  0.433  3.8024  4.245    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-13      0.00 7.536e-01 2.329e-01 2.371e-03 6.494e-04 5.913e-03 -1.000 1.349e-02 3.687 3.558 3.805 3.155
