 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 9.30103 0.3500000238 2.0434176922    0.350 -1.921  3.5116  4.902    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.02e-16      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.572 10.530 11.978 9.356
0.0152 0.01508 9.30103 0.3805441260 2.0908160210    0.381 -1.829  3.5184  4.873    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-15      0.00 7.092e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.344 10.249 11.634 9.096
0.0152 0.01508 9.30103 0.3919107914 2.1072084904    0.392 -1.798  3.5208  4.864    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-15      0.00 7.092e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.265 10.152 11.517 9.006
0.0152 0.01508 9.30103 0.4000000358 2.1185026169    0.400 -1.776  3.5226  4.859    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.211 10.086 11.437 8.945
0.0152 0.01508 9.30103 0.4405908585 2.1710040569    0.440 -1.654  3.5325  4.818    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.905 9.712 10.986 8.600
0.0152 0.01508 9.30103 0.4500000477 2.1822810173    0.450 -1.627  3.5347  4.809    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.838 9.631 10.889 8.525
0.0152 0.01508 9.30103 0.4564152062 2.1897954941    0.456 -1.607  3.5367  4.802    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.786 9.566 10.811 8.466
0.0152 0.01508 9.30103 0.4981113374 2.2355024815    0.498 -1.478  3.5487  4.760    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.465 9.170 10.334 8.103
0.0152 0.01508 9.30103 0.5000000000 2.2374541759    0.500 -1.473  3.5493  4.759    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.451 9.153 10.314 8.087
0.0152 0.01508 9.30103 0.5500000119 2.2836582661    0.550 -1.311  3.5679  4.712    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-15      0.00 7.139e-01 2.711e-01 2.703e-03 7.294e-04 6.616e-03 -1.000 1.504e-02 8.046 8.633 9.676 7.621
0.0152 0.01508 9.30103 0.6000000238 2.3211214542    0.600 -1.148  3.5908  4.679    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.28e-15      0.00 7.147e-01 2.703e-01 2.697e-03 7.278e-04 6.602e-03 -1.000 1.502e-02 7.639 8.095 9.015 7.149
0.0152 0.01508 9.30103 0.6227849722 2.3359169960    0.623 -1.072  3.6035  4.670    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.24e-15      0.00 7.150e-01 2.700e-01 2.695e-03 7.271e-04 6.595e-03 -1.000 1.501e-02 7.450 7.843 8.705 6.931
0.0152 0.01508 9.30103 0.6499999762 2.3520355225    0.650 -0.985  3.6180  4.660    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.55e-15      0.00 7.153e-01 2.697e-01 2.691e-03 7.262e-04 6.587e-03 -1.000 1.501e-02 7.232 7.556 8.353 6.682
0.0152 0.01508 9.30103 0.6860606074 2.3711440563    0.686 -0.871  3.6387  4.652    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.64e-15      0.00 7.158e-01 2.692e-01 2.688e-03 7.252e-04 6.578e-03 -1.000 1.496e-02 6.947 7.171 7.876 6.357
0.0152 0.01508 9.30103 0.7000000477 2.3779268265    0.700 -0.828  3.6464  4.649    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-14      0.00 7.160e-01 2.691e-01 2.686e-03 7.248e-04 6.575e-03 -1.000 1.494e-02 6.841 7.027 7.698 6.236
0.0152 0.01508 9.30103 0.7496555448 2.3997492790    0.750 -0.680  3.6748  4.644    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-14      0.00 7.167e-01 2.685e-01 2.646e-03 7.225e-04 6.563e-03 -1.000 1.488e-02 6.470 6.532 7.093 5.821
0.0152 0.01508 9.30103 0.7500000000 2.3998889923    0.750 -0.679  3.6751  4.644    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.44e-14      0.00 7.166e-01 2.685e-01 2.645e-03 7.225e-04 6.564e-03 -1.000 1.493e-02 6.468 6.528 7.089 5.818
0.0152 0.01508 9.30103 0.7873790264 2.4142291546    0.787 -0.578  3.6907  4.627    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.174e-01 2.677e-01 2.639e-03 7.208e-04 6.548e-03 -1.000 1.491e-02 6.214 6.222 6.733 5.553
0.0152 0.01508 9.30103 0.8000000119 2.4187245369    0.800 -0.544  3.6958  4.621    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-14      0.00 7.176e-01 2.675e-01 2.637e-03 7.203e-04 6.543e-03 -1.000 1.490e-02 6.131 6.124 6.620 5.467
0.0152 0.01508 9.30103 0.8099113703 2.4221420288    0.810 -0.518  3.6998  4.616    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-14      0.00 7.179e-01 2.673e-01 2.635e-03 7.197e-04 6.539e-03 -1.000 1.487e-02 6.066 6.047 6.531 5.401
0.0152 0.01508 9.30103 0.8500000238 2.4350347519    0.850 -0.415  3.7153  4.596    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-14      0.00 7.188e-01 2.664e-01 2.628e-03 7.177e-04 6.521e-03 -1.000 1.477e-02 5.809 5.752 6.196 5.143
0.0152 0.01508 9.30103 0.9000000358 2.4492788315    0.899 -0.292  3.7330  4.568    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.51e-14      0.00 7.202e-01 2.650e-01 2.616e-03 7.145e-04 6.492e-03 -1.000 1.476e-02 5.500 5.411 5.813 4.840
0.0152 0.01508 9.30103 0.9426122308 2.4600565434    0.942 -0.191  3.7466  4.541    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.47e-14      0.00 7.218e-01 2.635e-01 2.603e-03 7.110e-04 6.461e-03 -1.000 1.466e-02 5.246 5.138 5.508 4.600
0.0152 0.01508 9.30103 0.9500000477 2.4618122578    0.949 -0.173  3.7489  4.536    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-14      0.00 7.221e-01 2.633e-01 2.600e-03 7.104e-04 6.455e-03 -1.000 1.464e-02 5.203 5.093 5.457 4.560
0.0152 0.01508 9.30103 0.9849485755 2.4697093964    0.985 -0.092  3.7589  4.511    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-14      0.00 7.239e-01 2.615e-01 2.586e-03 7.065e-04 6.420e-03 -1.000 1.457e-02 5.000 4.882 5.223 4.372
0.0152 0.01508 9.30103 1.0000000000 2.4729156494    1.000 -0.058  3.7631  4.500    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.18e-14      0.00 7.247e-01 2.608e-01 2.579e-03 7.047e-04 6.404e-03 -1.000 1.454e-02 4.914 4.793 5.125 4.293
0.0152 0.01508 9.30103 1.0071231127 2.4743945599    1.007 -0.042  3.7649  4.494    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-14      0.00 7.252e-01 2.603e-01 2.575e-03 7.035e-04 6.393e-03 -1.000 1.453e-02 4.874 4.751 5.079 4.256
0.0152 0.01508 9.30103 1.0467154980 2.4821949005    1.046  0.048  3.7748  4.461    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.51e-14      0.00 7.283e-01 2.573e-01 2.550e-03 6.967e-04 6.332e-03 -1.000 1.441e-02 4.651 4.524 4.830 4.053
0.0152 0.01508 9.30103 1.0499999523 2.4828116894    1.049  0.055  3.7756  4.458    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.61e-14      0.00 7.286e-01 2.570e-01 2.547e-03 6.961e-04 6.327e-03 -1.000 1.439e-02 4.633 4.506 4.809 4.036
0.0152 0.01508 9.30103 1.0724914074 2.4869186878    1.072  0.105  3.7807  4.438    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.34e-14      0.00 7.312e-01 2.545e-01 2.526e-03 6.903e-04 6.275e-03 -1.000 1.425e-02 4.508 4.380 4.672 3.923
0.0152 0.01508 9.30103 1.1000000238 2.4916803837    1.099  0.165  3.7868  4.413    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.31e-14      0.00 7.348e-01 2.511e-01 2.496e-03 6.824e-04 6.204e-03 -1.000 1.408e-02 4.358 4.229 4.509 3.787
0.0152 0.01508 9.30103 1.1235125065 2.4955382347    1.123  0.215  3.7915  4.391    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.378e-01 2.482e-01 2.474e-03 6.764e-04 6.150e-03 -1.000 1.398e-02 4.232 4.103 4.372 3.672
0.0152 0.01508 9.30103 1.1499999762 2.4996678829    1.149  0.271  3.7966  4.366    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.413e-01 2.449e-01 2.449e-03 6.699e-04 6.093e-03 -1.000 1.381e-02 4.092 3.963 4.222 3.545
0.0152 0.01508 9.30103 1.1512181759 2.4998526573    1.150  0.274  3.7969  4.365    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-13      0.00 7.413e-01 2.449e-01 2.450e-03 6.700e-04 6.093e-03 -1.000 1.382e-02 4.086 3.957 4.216 3.539
0.0152 0.01508 9.30103 1.1853816509 2.5048544407    1.185  0.345  3.8031  4.331    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-13      0.00 7.409e-01 2.451e-01 2.462e-03 6.735e-04 6.127e-03 -1.000 1.391e-02 3.908 3.780 4.026 3.378
0.0152 0.01508 9.30103 1.2000000477 2.5068950653    1.199  0.375  3.8056  4.317    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.407e-01 2.454e-01 2.469e-03 6.755e-04 6.145e-03 -1.000 1.396e-02 3.833 3.705 3.946 3.309
0.0152 0.01508 9.30103 1.2500000000 2.5134611130    1.249  0.472  3.8131  4.267    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-13      0.00 7.410e-01 2.450e-01 2.468e-03 6.755e-04 6.147e-03 -1.000 1.395e-02 3.590 3.464 3.690 3.087
0.0152 0.01508 9.30103 1.2999999523 2.5194499493    1.300  0.563  3.8191  4.217    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.414e-01 2.447e-01 2.466e-03 6.746e-04 6.144e-03 -1.000 1.395e-02 3.363 3.237 3.452 2.874
0.0152 0.01508 9.30103 1.3016570807 2.5196394920    1.301  0.566  3.8192  4.216    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 7.413e-01 2.447e-01 2.467e-03 6.747e-04 6.145e-03 -1.000 1.396e-02 3.356 3.230 3.445 2.867
0.0152 0.01508 9.30103 1.3500001431 2.5249314308    1.350  0.648  3.8231  4.165    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.401e-01 2.458e-01 2.477e-03 6.765e-04 6.179e-03 -1.000 1.407e-02 3.150 3.023 3.231 2.671
0.0152 0.01508 9.30103 1.3759628534 2.5275976658    1.376  0.691  3.8247  4.136    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-13      0.00 7.403e-01 2.457e-01 2.477e-03 6.748e-04 6.184e-03 -1.000 1.405e-02 3.042 2.914 3.119 2.566
0.0152 0.01508 9.30103 1.4000000954 2.5299651623    1.400  0.731  3.8257  4.108    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-13      0.00 7.402e-01 2.458e-01 2.478e-03 6.738e-04 6.186e-03 -1.000 1.404e-02 2.942 2.815 3.018 2.469
0.0152 0.01508 9.30103 1.4272136688 2.5325350761    1.427  0.776  3.8269  4.076    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -2.23e-13      0.00 7.399e-01 2.460e-01 2.477e-03 6.754e-04 6.176e-03 -1.000 1.407e-02 2.830 2.702 2.902 2.359
0.0152 0.01508 9.30103 1.4500000477 2.5346016884    1.450  0.814  3.8275  4.048    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 7.397e-01 2.463e-01 2.477e-03 6.768e-04 6.169e-03 -1.000 1.408e-02 2.736 2.607 2.806 2.266
0.0152 0.01508 9.30103 1.4731934071 2.5366299152    1.473  0.851  3.8272  4.016    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.32e-13      0.00 7.396e-01 2.464e-01 2.478e-03 6.768e-04 6.166e-03 -1.000 1.405e-02 2.643 2.513 2.713 2.172
0.0152 0.01508 9.30103 1.4979618788 2.5387163162    1.498  0.890  3.8260  3.979    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-13      0.00 7.394e-01 2.466e-01 2.479e-03 6.771e-04 6.165e-03 -1.000 1.400e-02 2.544 2.413 2.614 2.070
0.0152 0.01508 9.30103 1.5000000000 2.5388846397    1.500  0.894  3.8259  3.976    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-13      0.00 7.393e-01 2.467e-01 2.479e-03 6.771e-04 6.165e-03 -1.000 1.400e-02 2.536 2.405 2.606 2.062
0.0152 0.01508 9.30103 1.5173438787 2.5402946472    1.517  0.920  3.8242  3.947    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.33e-13      0.00 7.393e-01 2.467e-01 2.480e-03 6.774e-04 6.170e-03 -1.000 1.403e-02 2.469 2.338 2.542 1.991
0.0152 0.01508 9.30103 1.5394068956 2.5420355797    1.539  0.954  3.8209  3.907    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 7.391e-01 2.468e-01 2.481e-03 6.780e-04 6.176e-03 -1.000 1.408e-02 2.386 2.253 2.462 1.899
0.0152 0.01508 9.30103 1.5499999523 2.5428512096    1.550  0.969  3.8191  3.887    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.29e-13      0.00 7.390e-01 2.469e-01 2.482e-03 6.783e-04 6.180e-03 -1.000 1.409e-02 2.347 2.214 2.426 1.856
0.0152 0.01508 9.30103 1.5631195307 2.5438437462    1.563  0.989  3.8168  3.862    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-13      0.00 7.389e-01 2.470e-01 2.483e-03 6.788e-04 6.181e-03 -1.000 1.407e-02 2.298 2.165 2.381 1.802
0.0152 0.01508 9.30103 1.5806497335 2.5451407433    1.580  1.014  3.8129  3.827    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.1e-13      0.00 7.387e-01 2.473e-01 2.485e-03 6.795e-04 6.184e-03 -1.000 1.407e-02 2.236 2.102 2.324 1.730
0.0152 0.01508 9.30103 1.5973827839 2.5463478565    1.597  1.036  3.8083  3.790    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-13      0.00 7.384e-01 2.475e-01 2.487e-03 6.803e-04 6.186e-03 -1.000 1.404e-02 2.179 2.044 2.275 1.661
0.0152 0.01508 9.30103 1.6000000238 2.5465342999    1.599  1.040  3.8076  3.785    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.384e-01 2.476e-01 2.487e-03 6.804e-04 6.187e-03 -1.000 1.405e-02 2.170 2.035 2.267 1.650
0.0152 0.01508 9.30103 1.6136877537 2.5474967957    1.613  1.058  3.8036  3.754    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.77e-13      0.00 7.381e-01 2.478e-01 2.489e-03 6.808e-04 6.191e-03 -1.000 1.408e-02 2.126 1.990 2.230 1.595
0.0152 0.01508 9.30103 1.6293081045 2.5485725403    1.629  1.078  3.7986  3.718    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-13      0.00 7.378e-01 2.480e-01 2.491e-03 6.814e-04 6.197e-03 -1.000 1.412e-02 2.075 1.939 2.189 1.532
0.0152 0.01508 9.30103 1.6452080011 2.5496435165    1.644  1.101  3.7937  3.679    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.375e-01 2.483e-01 2.494e-03 6.820e-04 6.204e-03 -1.000 1.414e-02 2.017 1.880 2.140 1.462
0.0152 0.01508 9.30103 1.6500000954 2.5499615669    1.649  1.111  3.7926  3.667    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-13      0.00 7.374e-01 2.484e-01 2.495e-03 6.822e-04 6.206e-03 -1.000 1.414e-02 1.993 1.857 2.119 1.436
0.0152 0.01508 9.30103 1.6532844305 2.5501785278    1.653  1.117  3.7920  3.659    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.71e-15      0.00 7.374e-01 2.485e-01 2.495e-03 6.823e-04 6.207e-03 -1.000 1.415e-02 1.977 1.841 2.104 1.418
0.0152 0.01508 9.30103 1.6575635672 2.5504593849    1.657  1.143  3.7952  3.647    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.34e-16      0.00 7.373e-01 2.486e-01 2.496e-03 6.826e-04 6.208e-03 -1.000 1.412e-02 1.913 1.776 2.033 1.362
0.0152 0.01508 9.30103 1.6610677242 2.5506882668    1.660  1.180  3.8016  3.637    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-17      0.00 7.372e-01 2.487e-01 2.496e-03 6.828e-04 6.210e-03 -1.000 1.412e-02 1.821 1.683 1.926 1.285
0.0152 0.01508 9.30103 1.6619435549 2.5507452488    1.661  1.209  3.8081  3.633    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-17      0.00 7.372e-01 2.487e-01 2.497e-03 6.829e-04 6.210e-03 -1.000 1.412e-02 1.746 1.608 1.838 1.226
0.0152 0.01508 9.30103 1.6622878313 2.5507676601    1.662  1.237  3.8142  3.630    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.18e-18      0.00 7.371e-01 2.487e-01 2.497e-03 6.829e-04 6.210e-03 -1.000 1.413e-02 1.677 1.538 1.757 1.173
0.0152 0.01508 9.30103 1.6624541283 2.5507786274    1.662  1.262  3.8199  3.628    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.41e-18      0.00 7.371e-01 2.487e-01 2.497e-03 6.829e-04 6.211e-03 -1.000 1.413e-02 1.615 1.475 1.684 1.124
0.0152 0.01508 9.30103 1.6625809669 2.5507867336    1.662  1.283  3.8253  3.629    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.88e-18      0.00 7.371e-01 2.487e-01 2.497e-03 6.829e-04 6.211e-03 -1.000 1.413e-02 1.562 1.423 1.621 1.084
0.0152 0.01508 9.30103 1.6626170874 2.5507891178    1.662  1.271  3.8236  3.634    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.48e-18      0.00 7.371e-01 2.487e-01 2.497e-03 6.830e-04 6.211e-03 -1.000 1.413e-02 1.593 1.454 1.655 1.111
0.0152 0.01508 9.30103 1.6626816988 2.5507934093    1.662  1.239  3.8177  3.642    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -6.7e-18      0.00 7.371e-01 2.487e-01 2.497e-03 6.830e-04 6.211e-03 -1.000 1.413e-02 1.671 1.533 1.745 1.175
0.0152 0.01508 9.30103 1.6627629995 2.5507986546    1.662  1.221  3.8096  3.628    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.14e-18      0.00 7.371e-01 2.488e-01 2.497e-03 6.830e-04 6.211e-03 -1.000 1.413e-02 1.718 1.579 1.806 1.202
0.0152 0.01508 9.30103 1.6628844738 2.5508065224    1.662  1.223  3.8005  3.590    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.76e-18      0.00 7.371e-01 2.488e-01 2.497e-03 6.830e-04 6.211e-03 -1.000 1.413e-02 1.712 1.573 1.818 1.173
0.0152 0.01508 9.30103 1.6630805731 2.5508191586    1.662  1.230  3.7912  3.546    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.16e-18      0.00 7.371e-01 2.488e-01 2.497e-03 6.830e-04 6.211e-03 -1.000 1.413e-02 1.696 1.558 1.822 1.135
0.0152 0.01508 9.30103 1.6633863449 2.5508391857    1.663  1.227  3.7818  3.511    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -4.13e-18      0.00 7.367e-01 2.491e-01 2.500e-03 6.838e-04 6.218e-03 -1.000 1.414e-02 1.703 1.569 1.852 1.122
0.0152 0.01508 9.30103 1.6638129950 2.5508668423    1.663  1.214  3.7721  3.486    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-18      0.00 7.350e-01 2.508e-01 2.513e-03 6.873e-04 6.250e-03 -1.000 1.423e-02 1.735 1.607 1.912 1.136
0.0152 0.01508 9.30103 1.6643488407 2.5509016514    1.664  1.190  3.7623  3.471    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-18      0.00 7.287e-01 2.568e-01 2.561e-03 6.999e-04 6.362e-03 -1.000 1.448e-02 1.796 1.675 2.001 1.181
0.0152 0.01508 9.30103 1.6649029255 2.5509374142    1.664  1.158  3.7530  3.465    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-18      0.00 7.227e-01 2.626e-01 2.608e-03 7.125e-04 6.474e-03 -1.000 1.473e-02 1.876 1.765 2.111 1.250
0.0152 0.01508 9.30103 1.6653172970 2.5509643555    1.665  1.130  3.7460  3.466    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.78e-19      0.00 7.196e-01 2.656e-01 2.631e-03 7.189e-04 6.531e-03 -1.000 1.485e-02 1.946 1.843 2.204 1.312
0.0152 0.01508 9.30103 1.6657220125 2.5509905815    1.665  1.102  3.7393  3.466    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.39e-19      0.00 7.173e-01 2.678e-01 2.648e-03 7.234e-04 6.571e-03 -1.000 1.495e-02 2.015 1.921 2.297 1.375
